word,freq
an=osurare,5
a=mososo,5
an=i=hopunire,5
kutcam,5
yayresukur,5
e=wen,5
yake,5
citakiror,5
akanak,5
a=sinasina,5
umosma,5
rawke,5
moymoye,5
an=ekar,5
an=uhuyka,5
an=opas,5
koyayetaraye,5
askorimnatara,5
koskosanpa,5
panaunpe,5
するから,5
sikutcapke=an,5
nise,5
a=tuwaskarap,5
tupa,5
korupus,5
hempanisap,5
an=epusu,5
teunno,5
e=matkor,5
kuttomo,5
sunke=an,5
i=kotumikor,5
monoa,5
yayohumseeciw,5
a=tata,5
a=peka,5
ikoopas=an,5
an=eramuriten,5
unupurupakte=an,5
kasiopiwki,5
turituri,5
nisomap,5
a=ikure,5
orepo,5
sermakus,5
kikaru,5
an=ukakuste,5
yaye,5
inep,5
an=oriwak,5
tasare,5
iokikor,5
もう,5
a=raykotenke,5
oayneun,5
i=wenkoykikar,5
a=pirihi,5
akor,5
ikosukupmat,5
owayneun,5
sampetoranne=an,5
uepunkine,5
tasutuy,5
a=omante,5
omante,5
ponmaci,5
pahawnu=an,5
a=kimoturaynu,5
katukar,5
i=koicarpa,5
sirkopeker,5
koyonpitne,5
i=eramutuy,5
i=toyye,5
ukokusisno,5
yaykota,5
pakkay=an,5
a=otuye,5
a=kopuntek,5
kewotne,5
neykehuyke,5
ark,5
ukosanniyo,5
turare,5
yayesanniyo,5
ci=yupuyupu,5
sikoypakte,5
ku=as,5
pusu,5
i=pirkarespa,5
petcicay,5
yayramusitne,5
nukoan=an,5
rutomunki,5
harukor,5
sirkirappa,5
i=koramusawnu,5
kasiehotke,5
e=hayta,5
eci=rewsi,5
i=rawkotapu,5
ukoonne=an,5
a=eminarusuy,5
a=inawkotaktaku,5
a=wenpurihi,5
kewtumupirka=an,5
tuypatuypa,5
kapke,5
moynak,5
hotuk,5
opisun,5
an=e=eikka,5
an=nanu,5
toncikamani,5
koyruska,5
a=rukesehe,5
saptepa,5
uciw,5
esna,5
siknuyanuya,5
nata,5
hecaka,5
imu,5
nanka,5
koekarino,5
oho,5
ehuresoro,5
senpir,5
toyray,5
tekturiri,5
pepes,5
e=irara,5
eci=hapoho,5
tokkese,5
eyaykonrusuy,5
an=kay,5
kokowe,5
an=ninpaninpa,5
monmon,5
renren,5
kocanupkor,5
i=ama,5
saun,5
tapkir,5
eyaymonpoktunaska,5
inumpa=an,5
matunki,5
an=huraye,5
pirkasampekor,5
an=momka,5
petturasi=an,5
munrise=an,5
teywano,5
enpuyna=an,5
tursere,5
okunnure,5
coasirotke,5
cininpa,5
a=e=koupaskuma,5
kironnuno,5
eci=kasi,5
oahun,5
siroma,5
sisanonkar,5
usekur,5
eynonnoitak,5
eukasuypa,5
tup=an,5
a=yaykopuntek,5
a=yaykonisomap,5
i=etokoyki,5
kamuypunki=an,5
e=osura,5
turayram,5
a=e=ere,5
onumposo,5
e=hawkor,5
e=supuyaatte,5
kotcawot,5
hotku,5
sipicipici,5
rekucihi,5
makahokus,5
osmapa,5
a=amkir,5
sukepa,5
sampesituri=an,5
marattoho,5
a=tasa,5
sikerura,5
a=orounu,5
erikin,5
uyupikor,5
tomasut,5
ikasuypa,5
a=sirkokisma,5
uweniste=an,5
utumam,5
a=yayominausi,5
e=mina,5
a=enewsar,5
ehosino,5
a=erikinukar,5
oinkar,5
kocikasnukar,5
iturare,5
sittumupeker,5
cikitaykoyupu,5
sikmaka=an,5
yaytuytuye=an,5
a=i=kooskoni,5
ecarse,5
uotke,5
repunmosir,5
yaykotankamore,5
e=kaspaotte,5
a=kare,5
itasasa,5
osor,5
sitcasnure=an,5
soyta,5
hosarpa,5
iaknekur,5
uweinkar,5
ehotuytuye,5
haaha,5
siniskanto,5
sinotpa,5
a=eyayramkar,5
eyayetokoyki,5
a=eyaykoramuosma,5
a=i=arpare,5
mintarihi,5
huraruy,5
a=e=ekarkar,5
e=sukup,5
i=kotori,5
uwekohoppa=an,5
a=e=epotara,5
wenno=an,5
tesma,5
honisikno,5
まるっで,5
uohumseeciw,5
sarare,5
an=ukosinasina,5
cisenomi=an,5
an=epuysutumawkururu,5
horimototo,5
an=turseka,5
yaykakik,5
yaunkotan,5
an=i=kocaranke,5
a=okayte,5
toykikir,5
an=esikarun,5
ruyruye,5
eci=sik,5
i=siekimatekka,5
an=i=ociwe,5
siok,5
onnotayne,5
a=koramnukuri,5
e=teke,5
tottoho,5
rampetek,5
nn,5
an=notkoyupu,5
arserkehe,5
i=eikka,5
kamiyasi,5
eci=rap,5
an=e=toykoronno,5
ku=inu,5
ikaoyki,5
i=ecakoko,5
niwniwse=an,5
pettomotuye=an,5
koysumpok,5
an=eyaytuwaskarap,5
an=i=nukar,5
toncimakani,5
kokiru,5
an=caro,5
runni=an,5
yayutek,5
ohasirepunkine,5
situriri=an,5
katkiko,5
eyaymoysak,5
a=koresu,5
wenkoykikar,5
an=ukoeyam,5
koturiri,5
eci=sike,5
toykoronno,5
osiroma,5
yayiramure,5
a=koroski,5
e=pita,5
ukopokorpa,5
nikekke,5
yayetuytak,5
esiruyne,5
i=kocorawki,5
kamuynomipa,5
kusa,5
a=yayokapaste,5
a=uomare,5
apkasapkas=an,5
tosir,5
epese,5
e=nuwap,5
cor,5
a=upsoro,5
imatakne,5
sapauspe,5
a=ukokikkik,5
nak,5
atusa=an,5
a=okapikuyra,5
tomounno,5
yaykirare=an,5
openpak,5
nepa,5
e=eranak,5
mehuntokiki,5
a=i=ukoomap,5
pokoinne=an,5
i=sukere,5
iyokane,5
kewepuni,5
i=arpare,5
esiknak,5
yaynankapirpa,5
a=sirkootke,5
yayokuste=an,5
a=emaka,5
e=rawe,5
i=kousaraye,5
kasioske,5
kamnasi,5
e=ere,5
numkeno,5
itese=an,5
kosinewe,5
an=tempatempa,5
ositciw,5
hekarisopa,5
tononte,5
ukoturi,5
i=eham,5
i=okakamukamu,5
an=i=kisma,5
a=irwaki,5
pista,5
pakkayni,5
iokaestan,5
a=kaysikkama,5
an=i=esotkikar,5
temesirkik,5
ipemnara,5
an=etaye,5
an=i=esokar,5
kamuymewe,5
a=kosina,5
a=toykotata,5
kuare=an,5
yayosserke,5
soyosma=an,5
sempirke,5
a=rawnemesu,5
kamy,5
e=kemeaskay,5
casnuka,5
a=kotaktaku,5
kupapa,5
opi,5
koetuytuyke,5
a=ehapap,5
i=koapkas,5
a=i=rewsire,5
a=osirmukere,5
a=upsire,5
itakipe,5
nukoan,5
sucihi,5
a=i=epunkine,5
sayehe,5
nottarara=an,5
tonpuku,5
sikari,5
ramutunas,5
e=koyayrayke,5
a=kep,5
i=koyayattasa,5
e=ari,5
emonipirka,5
oyrapa,5
a=mespa,5
a=mesu,5
ie,5
uopokin,5
a=i=mososo,5
cisakanke,5
i=koyyani,5
arukesanpa=an,5
a=ekannara,5
e=yaykirare,5
tekkakipo,5
ioyakke,5
i=kosoturasi,5
soyosipita,5
uwante,5
a=e=eyam,5
huymampa,5
komo,5
keseanpa,5
e=ekarkar,5
kohopi,5
i=peka,5
kamuypirkare,5
i=nunuke,5
paoyan,5
raypa,5
meno,5
otukasinkop,5
sitne,5
siturpa,5
i=koyayapapu,5
kinakar=an,5
uran,5
an=pitapita,5
kisarpuye,5
oriko,5
an=mippo,5
tekkotor,5
toyraywenray,5
sirotetterke=an,5
a=sikoekte,5
a=itak,5
upokor,5
a=i=kopuni,5
i=otke,5
suppakar,5
a=seturu,5
yaykomuye,5
sesserke,5
eci=ere,5
e=mos,5
tewnintewnin,5
hokus=an,5
eci=oyki,5
a=eciw,5
an=esiknak,5
sisoy,5
ohetu,5
yayerampewtek,5
kewehomsu,5
usawokuta,5
an=haruhu,5
a=rikinte,5
topaha,5
eyayramkikkar,5
Usarkunpeci,5
kewsut,5
kohetesu,5
puskosanu,5
c=uyna,5
c=eahunke,5
a=esocupu,5
toykooripak=an,5
kotpok,5
oworkoas,5
nupekorapapse=an,5
yere,5
a=yaykomuye,5
wensampe,5
yayparosuke,5
sirkopeker=an,5
rupus=an,5
esapane,5
ao,5
honene,5
cikupenikamuy,5
nikor,5
an=takare,5
en=tere,5
か,5
a=okanomi,5
an=i,5
i=koyaykatanu,5
yaykatuwen,5
eyayrayke,5
e=ison,5
rawosma=an,5
a=eus,5
ruyruypa,5
a=eyaykotomka,5
a=tekpeci,5
an=e=ekte,5
unkeray,5
payokay,5
rew=an,5
tamanum,5
amamecikappo,5
an=e=epakasnu,5
hurkap,5
upsoroomare,5
i=tomteresu,5
i=kokor,5
siyeye=an,5
a=kotukka,5
atkorkamuy,5
niwenhorippa,5
sikpuye,5
yaykosinenne,5
a=ossikearka,5
an=eoma,5
a=oyka,5
yayosserke=an,5
yaykokari,5
a=enisomap,5
orupyoni,5
parpok,5
pewkot,5
rapte,5
eattokonnaan,5
kinuytop,5
erikoma,5
eraoma,5
sisirmuka,5
irayapka,5
atuykorcep,5
omotokor,5
esi,5
Oukotnay,5
suat,5
ayn,5
uepirka=an,5
koy,5
sinasina,5
an=nankenanke,5
sukuscire,5
kurunkurun,5
han,5
a=ikkewe,5
an=e=eyam,5
siwtosapo,5
an=i=koypuni,5
a=konere,5
kewtuye,5
eci=o,5
e=upsoro,5
unma,5
ayo,5
wayru,5
a=u,5
sirowri,5
oksutu,5
a=tusi,5
eikesuy,5
tomakas,5
i=koasurkor,5
sinuye,5
i=kohetuku,5
muyrak,5
wenkinrane,5
a=ukosina,5
tokapci,5
koouseterke,5
rayparaparak=an,5
i=kohetari,5
kota,5
hacire,5
ittone,5
a=koiwak,5
siknak=an,5
a=sampe,5
memke,5
etunup,5
a=kamure,5
rimkosanpa,5
sikpuy,5
a=keske,5
ecuppok,5
sasnatara,5
okuymarusuy=an,5
a=tamnospare,5
kimkuspe,5
yaykunnuyna=an,5
hopita,5
ut,5
posak,5
etunankar,5
yarpe,5
teynep,5
eramkikkar,5
iokunure,5
makaka,5
BIYOIN,5
uwekarpa=as,5
osorpuy,5
opuspa,5
ku=mipihi,5
ku=sampesituri,5
ku=oskur,5
お祓いをする,5
ramuhokasusu,5
otupekare,5
hokuste,5
en=koterke,5
ku=niwkes,5
ninke,5
ku=cise,5
kappakappa,5
ninninke,5
ewkote,5
tekup,5
yupupu,5
namka,5
hoynu,5
utasare=an,5
Tomakomai,5
cisoekatta,5
ku=kus,5
rawoterke,5
k=esouk,5
inanike,5
uekatayrotke,5
tosi,5
k=osura,5
tomosma,5
a=cire,5
ku=hosipire,5
k=erampokiwen,5
k=amkir,5
k=eramuskari,5
k=eyaysitoma,5
nepka,5
soso,5
k=ekamke,5
iwanpe,5
k=as,5
mimak,5
nicica,5
a=ekote,5
opkeni,5
ikatani,5
setaento,5
ramuhawke,5
ku=mi,5
ku=yoski,5
non,5
ku=ikkewe,5
kokantama,5
e=paha,5
iranakka,5
oytakkote,5
tukan,5
numpa,5
usak,5
konam,5
atni,5
kutkor,5
marep,5
yoko,5
yaykewehomsu,5
cokcoksekar,5
nisa,5
aop,5
kemrit,5
ikmawre,5
itasaytak,5
piyehe,5
ku=yayapapu,5
yani,5
more,5
ukokewtumkor,5
koapaasi,5
yayomonnure,5
irammokka,5
sarak,5
ku=kaspaotte,5
okkasi,5
panko,5
k=us,5
kurkotunas,5
cisinaot,5
sikkamuk,5
kerepnoye,5
neyun,5
ukonin,5
yayosura,5
erum,5
ukoysoytak=an,5
kutcama,5
opicire,5
epiru,5
sikotankonni,5
tomoosma,5
ku=koyki,5
potte,5
KARA,5
aynupata,5
tororo,5
rok=as,5
ci=enupetne,5
ci=eramiskare,5
yaysikarun=as,5
awokay,5
ueunu,5
eak,5
copopatki,5
kip,5
ci=eramusinne,5
e-iwan,5
ci=kore,5
neeno,5
ci=ekottanu,5
nena,5
rekpo,5
ihoma,5
yapkir,5
irukay,5
a=korewen,5
ci=pirkare,5
oraypa,5
anipuntari,5
cis=as,5
Supunramka,5
ci=ko-ikkew-kan-matun-itara,5
ci-kekke-kekke,5
sanasanke,5
nimakitara,5
tawnatara,5
asama,5
rerek,5
iki=as,5
esitciwre,5
a=eyayrayke,5
a=ponmaci,5
irwaki,5
cikoetuye,5
i=omapresu,5
raymik=an,5
SITANDATO,5
uehopuni,5
inawe,5
ikian,5
SOREKOSO,5
a=yaytuyere,5
kuwanno,5
aarkotomka,5
cikomoymoye,5
korimnatara,5
kohumeranke,5
kosepepatki,5
utarpo,5
mipi,5
kinit,5
sionne,5
a=urekuspare,5
a=ukoraypa,5
a=os,5
e=kooterke,5
a=ninkehe,5
a=hosippare,5
epekennu,5
ekarpa,5
orikikutkor,5
uepekennu=an,5
a=e=pa,5
hawoka=an,5
mintucikamuy,5
yayeyantoetun,5
DAKARA,5
siwsiwatki,5
ciwkar,5
ukohererse,5
emawrarpa,5
a=eyaysukupka,5
tok,5
a=tuskote,5
asinkar,5
a=k,5
tekkup,5
a=i=omap,5
ukopa,5
a=i=maketa,5
toykus,5
ipuyaroposore=an,5
i=hunara,5
i=ekohopi,5
ukoparaparak=an,5
puskosanpa,5
turespo,5
Pikata,5
eykaunno,5
sarkes,5
pewrep,5
hatto,5
sinnaysam,5
uonnere,5
cikooterke,5
a=yasa,5
a=koetuye,5
cupkir,5
Rirkanrari,5
cisipuspare,5
a=sanasanke,5
ossike,5
pakko,5
yayeininpis=an,5
TEN,5
wepekennu,5
KIN,5
TAMA,5
MUSUME,5
OBASAN,5
petouekari,5
porokur,5
i=koyairayke,5
epetturasi,5
esikopayar,5
a=koturikar,5
a=kowepekennu,5
kunnecironnup,5
tomika,5
a=kuwehe,5
amampus,5
kosietaye,5
ketupetono,5
usike,5
sururke,5
petru,5
Sirmaotte,5
etoho,5
eypakasnu,5
enpuyna,5
a=eka,5
a=eci=respa,5
ison=an,5
samor,5
a=koerayap,5
kikitanekusu,5
arasarus,5
koyantoetun,5
sipe,5
oyakata,5
Ueno,5
rán=an,5
a=e=kóre,5
nína,5
a=etún,5
uwehosi,5
iyapte=an,5
i=koynuyna,5
cís=an,5
apkasenitan=an,5
rataritari,5
wowokarkanto,5
rap=,5
umomarpare,5
yaykookari,5
nayruwor,5
a=tekéhe,5
a=eyáykosiramsuypa,5
eci=kór,5
ciray,5
íkompap,5
a=erámasu,5
a=esíruwante,5
kínup,5
eci=ukókor,5
en=epunkine,5
a=itakamkire,5
a=pirkakuronnere,5
isenuwap=an,5
a=tasiro,5
a=reska,5
TAISITA,5
MATA,5
kotuye,5
Hoynasir,5
a=hopunpare,5
cicikew-nitney,5
a=kami,5
Tomisanpeci,5
Iyociunkur,5
eputakamu,5
okewtuye,5
mewpa,5
soywasamma,5
sirotatpa,5
Sanputunkur,5
sicupka,5
petetne,5
aynumitpo,5
nuypa,5
Kotoeri,5
yayitupare,5
uirusu,5
intânetto,5
Hozonkai,5
eyyorot,5
k=éramuikurkur,5
Asahikawa,5
kú=inkar,5
saikin,5
Aotearoa,5
senro,5
Martin,5
America,5
péro,5
Kankoku,5
eci=erámuoka,5
kizi,5
Apple-sya,5
yooboosyo,5
Irankarapte,5
Cóka,5
Aynu-Taimuzu,5
Ohonno,5
go,5
Korkay,5
Yakumo,5
Toukyou,5
Eci=utári,5
Kôchi,5
Etsuno,5
Ku=mippoho,5
k=épakasnu,5
bangumi,5
kampinukar,5
Mashiho,5
Tôjuin,5
uwenewsar=as,5
k=éyaykosiramsuypa,5
Taiwan,5
Menoko,5
Aep,5
Ruwe,5
hattohoan,5
Otaruunga,5
Sísam,5
mosirkes,5
ruwene,5
a=nukárar,5
Iyayraykere,5
Síno,5
ku=kewtumuositciwre,5
Marêsia,5
Arsuy,5
Nani,5
taiki,5
ku=kampinuye,5
Mutsuko,5
ku=rehe,5
Yamamoto,5
céomare,5
Yaeko,5
tanka,5
Ôsaka,5
eci=núre,5
Goryôkaku,5
bakugun,5
Matuko,5
Mutuko,5
kanpô,5
ponkampi,5
dai-rîgu,5
Tatara,5
siyamam,5
i=núre,5
soataykar=an,5
zeikin,5
bunka,5
ku=nisuk,5
keieisya,5
Ôsutoraria,5
sirmean,5
kaitaku,5
a=isámka,5
hanabitaikai,5
kopeca,5
onkamikur,5
senzyuuminzoku,5
k=oyamokte,5
fairu,5
Gorôzi,5
Etorohu,5
Kunnesir,5
cip-sanke,5
kankôkyaku,5
i=hok,5
otusasuysir,5
rekôdo,5
uwepakta,5
Kondô,5
kokuren,5
Tanpe,5
moniki,5
Senzyûminzoku,5
Nihon-sêhu,5
jisho,5
ku=kouwepekennu,5
ku=eyaycakoko,5
uykari,5
denshishuppanbon,5
ziko,5
Nen,5
satô,5
Genpatsu,5
Kira,5
Uepeker,5
bakufu,5
cinuyesuma,5
LP,5
Upopo,5
Ainu-Taimuzu,5
CP-taisyô-sei,5
Tondenhei,5
heroki,5
ku=yuputari,5
Ap-ta,5
Hunpe,5
Siina,5
Ryûsai,5
aborijini,5
uorunu,4
an=enucaktek,4
eterkere,4
i=koyayyupu,4
hayokpehe,4
tokse,4
i=kopuni,4
an=e=nisomap,4
an=e=kasuy,4
an=ekasuy,4
tumi=an,4
sasani,4
sakehawki,4
ukonucaktek,4
an=ureturseka,4
a=yaykowente,4
は,4
kocihi,4
a=kohetuku,4
uinneka,4
taninne,4
kankotor,4
torattus,4
paru,4
hotukitara,4
matanki,4
a=wenkar,4
Iskari,4
a=wenkorkar,4
kimke,4
i=kawari,4
ain,4
an=emawkowen,4
cipta=an,4
e=sompayki,4
ukoramuriten,4
kamukamu,4
utasautasa,4
akar,4
homoipe,4
an=i=se,4
toton,4
an=e=sikoekte,4
an=i=korayke,4
hetke,4
tesuitara,4
turseka,4
i=kosikiru,4
esitaku,4
a=imekkar,4
rorunpe=an,4
epaus,4
sitaku=an,4
hokke=an,4
kamuynisuk=an,4
tusutusuk,4
an=sitoma,4
tuymatuyma,4
tunoiwaysuy,4
e=sikoekte,4
an=maketa,4
cikar,4
keseke,4
e=sakekor,4
pay,4
まないた,4
ramepakari,4
i=koetaye,4
saunsir,4
cipyanke=an,4
keme,4
repun=an,4
eikasuy,4
yaymosmoso,4
hekiru=an,4
kespeki,4
a=ratkire,4
poppir,4
toykikkar,4
yaysinkire,4
esoyun,4
cisekor=an,4
a=siturire,4
sompayki=an,4
仕事,4
a=oposo,4
a=kekke,4
koasi,4
cinuye,4
tuskatkemat,4
teskosanpa=an,4
a=iwakte,4
huraat,4
an=i=ekarkar,4
a=kon,4
ihunarpa,4
a=i,4
kosuye,4
a=e=yaynure,4
cupipor,4
a=kononnoitak,4
a=esirkirapte,4
omakatetterke=an,4
e=kaskamuye,4
i=sirkocotca,4
omuttek,4
sinno,4
iyonnuppa,4
cici,4
a=caricari,4
iska,4
こう,4
a=okewe,4
niham,4
taka,4
きっと,4
rikosma=an,4
eci=ukoyki,4
an=rayke,4
an=eaynukor,4
neko,4
itaksura,4
iruskayupu=an,4
a=unin,4
eyayramusitne,4
sikeskere,4
a=i=ekeske,4
pewrekur,4
a=nupa,4
e=eyantokor,4
a=yantokor,4
i=paroosukere,4
a=korayniwkes,4
i=koewnara,4
hotkepa,4
a=epirkare,4
ripa,4
ewkoyaykopuntekpa,4
koayneayne,4
hakak,4
eyayokapaste,4
e=henoye,4
hosaociwe,4
uweturaste=an,4
i=sirkooterke,4
kohepokiki,4
etomte,4
pokoinnepa,4
a=epirkakor,4
i=kosuye,4
i=omaoma,4
a=nukannukar,4
a=yupke,4
inaun,4
sikkor,4
kosiksuye,4
e=moymoye,4
e=tekehe,4
rapuhu,4
inonci,4
uciste,4
a=esisuye,4
omanrupar,4
i=koytakmuye,4
i=rurapa,4
yakura,4
amampok,4
oman=an,4
e=i=nukar,4
caseomanan,4
i=cakoko,4
an=eimekkar,4
a=yupyupu,4
nipeskar=an,4
yayeni=an,4
ecancanke,4
yaypante,4
e=wenpurikor,4
an=i=kosakayokar,4
i=samasonkokuste,4
eci=sermaka,4
uoruspenu,4
i=koekimne,4
ipeemaka=an,4
an=nukannukar,4
an=kopepka,4
uekarpa=an,4
penake,4
e=ciste,4
an=yupi,4
e=nupur,4
ikuyra,4
ciekasure,4
an=nukowenkowen,4
e=cisehe,4
e=wakkata,4
somokaun,4
i=okunnure,4
naanakhumko,4
iruska=as,4
a=tuytuye,4
e=kemekar,4
neppa,4
an=i=koyki,4
tuwapneko,4
kamtaci,4
an=hokootte,4
an=ahunke,4
okkayne,4
ruan,4
oureus,4
an=esiknuka,4
kuykuy,4
seturuhu,4
i=erayrinne,4
nupeatte,4
i=eutekkar,4
a=wensirihi,4
umamki,4
satno,4
aka,4
eci=ukokor,4
iokahunara,4
masasintoko,4
nottarara,4
e=mismu,4
kamuykocikasnukar,4
ekeske,4
inaanike,4
i=ekasuypa,4
ionanekur,4
a=huymanpa,4
i=toykikkar,4
e=omap,4
a=ekosi,4
a=porore,4
toskaha,4
tususke=an,4
omarepa,4
ukatarayranke,4
e=imek,4
yaykotan,4
tuwatek,4
nusinneno,4
a=i=tupte,4
eyorot,4
kosinewpa,4
ninakoekimne=an,4
sipita,4
minaunin,4
i=enewsar,4
a=una,4
koyantone,4
patoye,4
utasaroski=an,4
i=kotoyse,4
i=kouwekarpa,4
a=mipihi,4
e=esanniyo,4
a=arpare,4
yayeposore,4
yayukokarkari,4
raykepa,4
usamkemnu=an,4
utursama,4
earki,4
i=kosuypa,4
e=hunara,4
koyayapapu,4
utawki,4
a=i=ante,4
easkaypa,4
hinaanike,4
a=rakesehe,4
i=eokari,4
an=pirpa,4
inkia,4
それ,4
a=kohepokiki,4
wawa=an,4
kamuynisuk,4
kotanwente=an,4
rekopa,4
caranke=an,4
cioposore,4
haaho,4
rehotne,4
kamca=an,4
i=ehosi,4
hakmahakma,4
a=e=kopisi,4
sakanramu,4
teppo,4
yayeinonnoitak,4
e=simaketare,4
a=i=epakasnu,4
a=ukapuspare,4
e=opes,4
sitcininanina,4
i=pirkaramu,4
a=i=osura,4
a=wenhuraha,4
a=ekaranke,4
a=esinot,4
a=esirkik,4
a=ciskar,4
i=resuno,4
kokatun,4
a=otasnuka,4
a=cis,4
eiyok,4
a=yepa,4
siknumihi,4
e=haweaste,4
an=honisik,4
yawtek,4
poeikoytupa=an,4
an=i=hotkere,4
nuyanuya,4
an=ekimatek,4
yaysinire=an,4
isatke,4
etoskaepici,4
sirhumumatki,4
situkno,4
nepkonka,4
i=ukoaynukor,4
cipuni,4
tusihi,4
kuttokono,4
hepunpa=an,4
an=oputuye,4
yayrenkatek,4
an=eyayokaani,4
epayeka,4
e=kosne,4
an=matnepoho,4
ciwciwpare,4
an=toykoronno,4
an=tekewente,4
e=cisekar,4
toykotata,4
toykopakasnu,4
an=kemnu,4
korewsi,4
e=siturire,4
yaymoymoye,4
yaykotuwaskarap,4
eci=iwanke,4
an=i=eyam,4
inkian,4
a=pirkaaynukor,4
emakahokus,4
koasurkor,4
sicanonkar,4
an=eikesuy,4
oyake,4
i=koraci,4
e=rawnemesu,4
e=kasremesu,4
iunin,4
iokari,4
raun,4
an=esik,4
metok,4
i=turenkamuy,4
Tumpuorunkur,4
mokonrusuy,4
uyake,4
a=koranke,4
an=ukocupu,4
ciopas,4
yayokannasi,4
paweotke,4
yaykipniwkes,4
haeya,4
yayyupyupu,4
a=pirkanuye,4
sioni,4
oaineun,4
sampeatnu=an,4
munkutaus,4
an=i=kik,4
sinrupus,4
wakkakuontaro,4
a=tomotuye,4
hinnaki=an,4
a=pirkacasnuka,4
an=eosirkasu,4
an=sinasina,4
uetusnatki,4
i=emosma,4
eci=wen,4
osirepa,4
yaykimatekka,4
yayoterke,4
kotekkankari,4
e=inawke,4
e=kamuynomi,4
eci=aynukor,4
rutteksam,4
a=eramuhemesusu,4
nirewe,4
hokanpa,4
yayikesuyre=an,4
i=koykutasa,4
i=ekanok,4
euminare,4
eci=pirka,4
a=eyayramekote,4
e=koan,4
eci=unihi,4
a=eyki,4
a=enispane,4
sakekor,4
uwos,4
yayesikarunka=an,4
satkam,4
keskepa,4
a=ecoknure,4
a=koyairayke,4
hoparata,4
i=pirkaresu,4
mourihi,4
ponserkehe,4
siniwka=an,4
yayhesere=an,4
ikaopiwki=an,4
kiruspa,4
ekotankor,4
i=kohokuste,4
i=kosiknu,4
uwaste,4
kemsawot,4
i=nurappapa,4
korar,4
yaykonitan,4
a=kohepututu,4
esipopke,4
kiyannekur,4
sikatpunire,4
sirkaociw,4
yaskosanu,4
i=tokpa,4
e=yaytomoytak,4
a=eci=punkine,4
a=yaykewkor,4
sosamuspe,4
kasikik,4
an=eukoitak,4
hankeoman,4
koesitciw,4
koenpuyna,4
uytek,4
epausi,4
epi,4
an=macihi,4
pasenopo,4
akon,4
ipeetokoyki,4
matu,4
e=rupneutari,4
terkeomanan,4
sanrirkese,4
an=oske,4
an=ri,4
sittomotuye=an,4
an=kaysikkama,4
siremuemu,4
a=kosimusiska,4
e=kemnu,4
ukemnu,4
e=kasuy,4
nitawki,4
i=sikomewe,4
an=nonnoitak,4
apamaka,4
uawokuta,4
an=i=nospa,4
ikopepka,4
eci=i=nomi,4
soyussompay,4
kemeaskay,4
siktumkonna,4
a=kasremesu,4
kosospa,4
kanniwkes,4
sikseske,4
a=toykootke,4
iuturuwente,4
rorunpuray,4
yaynutuppa,4
e=tere,4
ciskohotke,4
i=mosma,4
rauyruke,4
uerametokkor,4
ukotumuwen,4
Menas,4
i=hawepare,4
i=sitoma,4
i=ecatke,4
huskotoywano,4
a=eunara,4
i=koramuosma,4
eci=moyre,4
a=e=ranke,4
a=uwante,4
a=rekuci,4
i=sante,4
rimnatara,4
iyocitarpe,4
nusasan,4
eci=onne,4
turamkor,4
a=sirkirapte,4
toykorayke,4
simaketare,4
a=eunkeray,4
ittotuk,4
e=kaopiwki,4
a=sikaoykire,4
aroha,4
a=oahun,4
ciskowayse,4
kuspa,4
akka,4
e=kopisi,4
siosmak,4
kesancikar,4
a=petpapetpa,4
uweunno,4
a=euymam,4
uteksam,4
a=sikaopiwkire,4
rikuyruke,4
ukoyantone,4
rakka,4
a=ominausi,4
sipita=an,4
rusuypa,4
hakma,4
makani,4
araskay,4
i=koasurani,4
netopakehe,4
ekasnukar,4
nupehe,4
emontasa,4
imire,4
aynuhunara=an,4
Supkikaunmat,4
a=asuruhu,4
orekasinkop,4
e=koypak,4
a=kocorawki,4
ku=hawki,4
an=cari,4
ian,4
ara,4
ueutanne=an,4
iru,4
tekkotom,4
tekracici,4
an=e=monaare,4
an=oyka,4
a=tumamaha,4
ipeno=an,4
ehoyuppa,4
a=sirkocotca,4
ayrap,4
unin,4
siitakkorkur,4
inomi=an,4
oture,4
eci=uturasinot,4
om,4
puyrototke,4
e=koroski,4
useypo,4
kemauspe,4
ketus,4
a=koyantone,4
reraha,4
siasuraste=an,4
a=kotokuyne,4
e=sinewe,4
cisekonnispa,4
sirusi,4
an=i=koyayrayke,4
sanpe,4
inehenpak,4
ruasitta,4
a=e=anu,4
uirwak,4
e=ikaopas,4
upsi,4
ohaoka,4
yayeramuan,4
popkere,4
iunune,4
a=koytakmuye,4
a=urepekare,4
nitaye,4
Utakunpeci,4
harkisama,4
an=noteciw,4
peratne,4
ukosinewe,4
a=tokuye,4
souk,4
teretere,4
ce,4
sawnu,4
a=koesoyosma,4
tususke,4
a=paroho,4
a=eci=kar,4
erayrinne,4
cicari,4
a=cipkuste,4
ciperariw=an,4
hecawe,4
sirkooterke,4
ikra,4
ukattuyma,4
an=i=kokikkik,4
an=i=ahunke,4
cararse,4
ourepuni,4
irayke,4
eci=cisekor,4
kuyra,4
samakehe,4
onturep,4
an=i=kowen,4
an=i=kouwepekennu,4
kasre,4
a=sikasuyre,4
rukorkamuy,4
tooni,4
e=cise,4
itononte,4
arhoketu,4
i=kasnukar,4
kopuntek,4
enukar,4
poeikoytupa,4
e=i=tura,4
tusaha,4
pehe,4
a=nepkire,4
yaykoarikiki,4
kosinanisam,4
payere,4
an=i=maketa,4
